datetime,latitude,longitude,magnitude,depth,location
2025-03-01 00:21:28,-10.22209358215332,117.51417541503906,3.0604457138590333,22,"South of Sumbawa, Indonesia"
2025-03-01 01:19:29,-10.90316677093506,110.21653747558594,4.097197007052393,80,"South of Java, Indonesia"
2025-03-01 01:26:18,-2.644984483718872,120.76025390625,2.051999153188752,30,"Sulawesi, Indonesia"
2025-03-01 01:36:13,4.525944709777832,96.43059539794922,3.042253403731722,5,"Northern Sumatra, Indonesia"
2025-03-01 03:10:25,-3.297549247741699,131.07745361328125,3.662593069676748,29,"West Papua Region, Indonesia"
2025-03-01 04:28:30,4.311666488647461,126.77296447753906,3.816390118225759,17,"Talaud Islands, Indonesia"
2025-03-01 04:55:11,0.4391386806964874,124.84473419189452,3.427142426263383,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 05:00:22,0.4005618691444397,124.83192443847656,3.687894338198246,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 05:09:47,-7.752702236175537,118.9840087890625,2.6358420098746214,28,Flores Sea
2025-03-01 06:28:46,0.2586766183376312,121.92091369628906,2.194541869377126,164,"Minahassa Peninsula, Sulawesi"
2025-03-01 06:31:33,-9.297430038452148,124.96672821044922,3.4016621212566824,17,Timor Region
2025-03-01 06:56:39,1.3393535614013672,126.3391876220703,3.925057585777227,22,Northern Molucca Sea
2025-03-01 07:08:59,-3.214503288269043,135.3224639892578,3.567481155935341,30,"West Papua Region, Indonesia"
2025-03-01 07:51:37,4.689963340759277,126.31741333007812,3.873290426710735,52,"Talaud Islands, Indonesia"
2025-03-01 07:52:13,-0.7578467726707458,99.89607238769533,3.338990155769628,53,"Southern Sumatra, Indonesia"
2025-03-01 08:53:09,-9.294171333312988,124.7547607421875,3.5735830029624616,7,Timor Region
2025-03-01 09:07:03,-9.300698280334473,125.0280532836914,2.737094711960531,28,Timor Region
2025-03-01 09:47:45,4.877027034759521,96.03868865966795,3.8312117009792113,6,"Northern Sumatra, Indonesia"
2025-03-01 09:56:09,0.7077521085739136,98.5216827392578,2.8558073655758056,42,"Northern Sumatra, Indonesia"
2025-03-01 10:09:19,-8.502045631408691,119.16033172607422,2.116071526628198,111,"Flores Region, Indonesia"
2025-03-01 10:22:59,1.5810047388076782,124.2964630126953,4.250541951722902,284,"Minahassa Peninsula, Sulawesi"
2025-03-01 10:43:17,-8.266218185424805,110.35961151123048,1.9897858007510691,125,"Java, Indonesia"
2025-03-01 11:05:22,0.3911605775356292,124.83452606201172,3.1429955080282856,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 11:17:48,0.4411274492740631,124.8386001586914,3.2122382212502543,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 11:20:30,-1.240397334098816,133.28054809570312,2.9349594259491965,5,"West Papua Region, Indonesia"
2025-03-01 11:27:39,0.4258678257465362,124.80679321289062,3.138800083093834,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 11:33:56,-3.338551998138428,99.44137573242188,3.506162065422492,53,"Southwest of Sumatra, Indonesia"
2025-03-01 11:39:00,-9.389399528503418,121.60536193847656,1.5656661015382365,35,Savu Sea
2025-03-01 12:12:19,-6.192453384399414,130.17723083496094,4.179948529727428,175,Banda Sea
2025-03-01 12:26:18,2.415991306304932,128.20118713378906,3.795749222273187,5,"Halmahera, Indonesia"
2025-03-01 12:54:21,4.506173610687256,96.43264770507812,3.4111974088156907,5,"Northern Sumatra, Indonesia"
2025-03-01 13:50:22,-3.286207914352417,131.10507202148438,4.094341062792175,24,"West Papua Region, Indonesia"
2025-03-01 14:16:33,-2.3138887882232666,120.8584976196289,2.9026204473512034,5,"Sulawesi, Indonesia"
2025-03-01 14:23:50,0.4794148206710815,124.77938079833984,3.5558992935664877,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 14:44:53,0.5245993137359619,124.8584442138672,3.838583442049046,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 16:10:19,0.4138846695423126,124.82244873046876,3.1646582764390363,5,"Minahassa Peninsula, Sulawesi"
2025-03-01 16:25:42,-5.392002582550049,133.58831787109375,4.630089760157696,63,"Aru Islands Region, Indonesia"
2025-03-01 17:13:40,0.3858267068862915,124.93627166748048,4.052075537911163,9,"Minahassa Peninsula, Sulawesi"
2025-03-01 19:36:38,0.4547117352485657,124.81752014160156,3.568275894743497,10,"Minahassa Peninsula, Sulawesi"
2025-03-01 19:41:48,-9.016758918762209,110.45912170410156,3.4537516141242395,10,"South of Java, Indonesia"
2025-03-01 20:21:58,-8.388945579528809,119.80973052978516,4.209630235064193,166,"Flores Region, Indonesia"
2025-03-01 20:49:45,-6.793689250946045,105.2236099243164,2.025357313110104,25,"Sunda Strait, Indonesia"
2025-03-01 20:59:30,1.1529937982559204,128.76321411132812,3.361026722909301,10,"Halmahera, Indonesia"
2025-03-01 21:29:00,4.562510967254639,96.47023010253906,4.1780003833944415,5,"Northern Sumatra, Indonesia"
2025-03-01 21:49:30,-8.225119590759277,119.62921142578124,3.310413767174188,157,"Flores Region, Indonesia"
2025-03-01 22:36:27,-0.3058249056339264,98.8234405517578,2.631574402821367,10,"Southern Sumatra, Indonesia"
2025-03-01 22:44:44,0.9264912605285645,124.57201385498048,2.9957931910508235,14,"Minahassa Peninsula, Sulawesi"
2025-03-01 22:53:40,-9.383026123046877,119.14932250976562,2.2465424868483908,52,"Sumba Region, Indonesia"
2025-03-01 23:13:34,-7.966816425323486,122.3745574951172,2.1694296105739164,18,Flores Sea
